kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
b+tree-rodinia-3.4.sm_75.ptx 59 : 2560000 16094496 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 59 : 1536000 291662496 1056 0 0 240000 48000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 226 : 386432 3528504 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 60 : 2560000 23857152 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 60 : 1536000 9870336 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 227 : 386432 3556275 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 61 : 2560000 15939200 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 61 : 1536000 14281792 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 228 : 386432 3548913 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 62 : 2560000 14413248 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 62 : 1536000 14432960 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 229 : 386432 67743867 0 0 0 61274 14939 0 0 
b+tree-rodinia-3.4.sm_75.ptx 63 : 2560000 14526976 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 63 : 1536000 341827456 17856 0 0 48000 48000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 230 : 386432 2412513 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 64 : 2560000 16021280 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 64 : 1536000 10005504 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 231 : 386432 2034707 0 0 0 0 0 0 5845 
b+tree-rodinia-3.4.sm_75.ptx 65 : 2560000 0 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 65 : 1536000 14391168 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 66 : 1536000 9652448 0 0 0 0 0 0 0 
